"file";"ID";"N";"M";"SD";"r";"method";"result"
"N168_M4_SD2_r0.3_J0V1L3M5";"J0V1L3M5";168;4;2;0.3;"diversity";"3, 1, 1, 3, 1, 3, 3, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 2, 1, 3, 3, 1, 3, 2, 2, 3, 1, 2, 1, 3, 3, 1, 3, 1, 1, 3, 1, 2, 2, 3, 3, 1, 2, 1, 2, 2, 1, 2, 3, 3, 2, 1, 3, 2, 3, 2, 2, 2, 2, 1, 2, 1, 1, 3, 3, 1, 3, 2, 3, 1, 1, 1, 2, 2, 2, 2, 2, 2, 1, 2, 2, 2, 2, 2, 2, 2, 1, 1, 3, 2, 3, 2, 3, 3, 2, 3, 3, 2, 2, 3, 2, 3, 1, 1, 1, 2, 3, 1, 1, 1, 1, 1, 1, 1, 3, 2, 3, 3, 3, 3, 3, 2, 1, 2, 2, 3, 3, 3, 3, 1, 3, 2, 3, 2, 3, 3, 1, 3, 1, 1, 3, 2, 1, 1, 1, 3, 3, 2, 1, 2, 3, 3, 1, 3, 3, 3, 2, 3, 2, 1, 2, 1, 1, 3, 2, 2"
"N168_M4_SD2_r0.3_J0V1L3M5";"J0V1L3M5";168;4;2;0.3;"k-means";"2, 2, 2, 1, 3, 2, 3, 3, 1, 3, 1, 2, 2, 1, 1, 3, 1, 3, 2, 1, 1, 3, 3, 1, 3, 2, 2, 3, 2, 1, 2, 3, 1, 3, 3, 1, 1, 3, 2, 2, 2, 1, 2, 2, 3, 3, 3, 1, 2, 1, 3, 1, 1, 2, 2, 3, 1, 1, 3, 1, 3, 2, 1, 3, 1, 3, 2, 3, 1, 2, 1, 3, 3, 2, 1, 2, 2, 1, 2, 2, 3, 1, 3, 1, 1, 1, 2, 2, 3, 2, 3, 3, 1, 1, 3, 1, 2, 2, 1, 2, 3, 1, 2, 3, 2, 3, 1, 3, 2, 2, 1, 3, 3, 1, 2, 2, 1, 2, 2, 2, 2, 2, 3, 1, 1, 3, 3, 3, 2, 1, 1, 1, 3, 3, 2, 3, 3, 3, 3, 1, 3, 3, 2, 1, 3, 1, 3, 1, 2, 2, 3, 3, 1, 1, 2, 1, 2, 2, 1, 3, 2, 1, 1, 3, 2, 2, 2, 1"
"N168_M4_SD2_r0.3_J0V1L3M5";"J0V1L3M5";168;4;2;0.3;"k-plus";"1, 2, 3, 3, 2, 1, 3, 2, 1, 2, 2, 1, 2, 2, 3, 2, 2, 3, 2, 2, 2, 2, 3, 3, 3, 3, 1, 1, 3, 2, 1, 1, 1, 3, 1, 3, 3, 3, 2, 3, 2, 1, 2, 2, 3, 3, 2, 3, 2, 3, 1, 3, 1, 1, 1, 1, 2, 3, 1, 1, 2, 3, 3, 2, 2, 2, 3, 3, 3, 2, 1, 3, 3, 3, 3, 1, 1, 2, 1, 1, 3, 3, 2, 1, 2, 1, 3, 2, 3, 1, 1, 3, 1, 3, 1, 3, 1, 2, 1, 3, 3, 1, 1, 2, 1, 3, 1, 3, 2, 1, 3, 2, 3, 1, 3, 2, 1, 1, 1, 2, 3, 2, 1, 2, 1, 3, 2, 2, 2, 2, 3, 3, 1, 1, 2, 2, 2, 2, 1, 3, 3, 2, 3, 3, 1, 1, 1, 1, 1, 3, 3, 3, 2, 2, 2, 1, 2, 1, 1, 1, 2, 3, 2, 2, 1, 1, 2, 2"
"N168_M4_SD2_r0.3_J0V1L3M5";"J0V1L3M5";168;4;2;0.3;"k-plus-skew-kurtosis";"1, 2, 2, 3, 2, 1, 1, 2, 3, 3, 1, 1, 3, 1, 2, 3, 2, 2, 3, 2, 3, 1, 1, 3, 2, 2, 1, 3, 1, 3, 1, 2, 3, 1, 2, 2, 2, 2, 2, 3, 2, 3, 1, 1, 3, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 2, 3, 2, 3, 3, 3, 2, 2, 1, 1, 2, 3, 2, 1, 2, 1, 2, 3, 3, 2, 2, 3, 2, 3, 3, 2, 2, 2, 3, 3, 3, 3, 3, 2, 1, 3, 1, 3, 3, 3, 1, 2, 2, 1, 2, 2, 1, 1, 3, 2, 1, 1, 1, 2, 1, 2, 2, 3, 3, 3, 3, 1, 2, 1, 2, 1, 3, 3, 1, 3, 1, 3, 3, 2, 3, 1, 1, 3, 2, 1, 1, 2, 1, 2, 1, 1, 3, 2, 3, 3, 1, 1, 1, 3, 3, 2, 2, 2, 2, 1, 2, 3, 1, 1, 1, 2, 3, 1, 1, 3, 3, 3, 3"
"N168_M4_SD2_r0.3_J0V1L3M5";"J0V1L3M5";168;4;2;0.3;"k-plus-correlation";"3, 2, 2, 1, 1, 2, 3, 1, 1, 2, 2, 1, 3, 3, 3, 1, 3, 3, 2, 2, 1, 3, 2, 1, 3, 2, 3, 1, 2, 1, 1, 3, 3, 2, 2, 1, 3, 2, 2, 3, 1, 2, 1, 3, 3, 2, 3, 2, 1, 3, 2, 3, 3, 1, 3, 1, 2, 2, 1, 1, 1, 3, 3, 2, 2, 1, 2, 1, 2, 1, 3, 2, 1, 3, 2, 2, 2, 3, 3, 1, 3, 1, 1, 3, 3, 1, 1, 2, 2, 1, 3, 1, 3, 2, 1, 1, 2, 1, 3, 2, 3, 3, 2, 1, 3, 3, 2, 3, 3, 2, 1, 1, 1, 3, 1, 1, 2, 3, 2, 3, 3, 1, 2, 3, 2, 2, 2, 2, 2, 1, 2, 3, 2, 1, 3, 1, 1, 1, 3, 1, 3, 1, 2, 3, 2, 2, 2, 2, 3, 3, 1, 2, 3, 2, 2, 3, 3, 1, 1, 3, 2, 3, 1, 1, 1, 1, 1, 2"
"N168_M4_SD2_r0.3_J0V1L3M5";"J0V1L3M5";168;4;2;0.3;"random";"3, 2, 1, 1, 3, 3, 3, 3, 3, 1, 3, 1, 3, 1, 1, 2, 3, 2, 3, 3, 2, 2, 2, 2, 1, 3, 1, 2, 2, 3, 1, 2, 1, 3, 3, 1, 3, 3, 2, 3, 1, 1, 3, 3, 3, 1, 1, 1, 1, 2, 2, 3, 3, 1, 2, 2, 2, 1, 3, 3, 1, 1, 3, 2, 2, 1, 1, 3, 1, 2, 3, 2, 1, 1, 2, 2, 1, 3, 2, 2, 1, 1, 2, 1, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 2, 1, 2, 1, 3, 2, 3, 2, 3, 1, 2, 3, 3, 1, 3, 2, 3, 3, 2, 1, 2, 3, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 3, 2, 2, 3, 3, 1, 2, 3, 3, 3, 2, 3, 3, 3, 1, 1, 3, 3, 2, 2, 3, 3, 1, 2, 1, 3, 3, 2, 3, 2, 1, 3, 1, 2, 1, 3, 2, 1"
"N108_M2_SD1_r0.2_J6L1Y4D3";"J6L1Y4D3";108;2;1;0.2;"diversity";"3, 2, 3, 1, 2, 2, 3, 2, 3, 3, 3, 1, 2, 2, 3, 1, 3, 1, 1, 1, 3, 1, 1, 3, 1, 3, 2, 1, 2, 3, 2, 3, 3, 2, 1, 1, 3, 1, 1, 3, 1, 1, 1, 3, 2, 2, 1, 2, 2, 3, 3, 1, 2, 1, 1, 3, 3, 3, 1, 1, 2, 1, 3, 1, 3, 2, 2, 2, 1, 2, 2, 3, 1, 1, 1, 2, 3, 3, 2, 2, 1, 2, 2, 3, 2, 3, 2, 2, 3, 1, 2, 1, 1, 2, 3, 2, 3, 2, 2, 3, 2, 1, 1, 2, 1, 3, 3, 3"
"N108_M2_SD1_r0.2_J6L1Y4D3";"J6L1Y4D3";108;2;1;0.2;"k-means";"1, 2, 1, 3, 1, 2, 2, 3, 2, 2, 1, 2, 3, 2, 3, 3, 1, 2, 2, 3, 3, 2, 1, 2, 3, 1, 3, 3, 3, 3, 3, 2, 3, 3, 1, 2, 1, 1, 2, 1, 1, 3, 2, 1, 3, 1, 3, 2, 2, 1, 3, 2, 1, 2, 1, 1, 3, 1, 3, 1, 3, 2, 2, 3, 2, 3, 3, 1, 2, 1, 1, 1, 3, 1, 2, 2, 3, 3, 1, 3, 3, 1, 1, 1, 2, 2, 3, 2, 3, 3, 2, 2, 3, 1, 1, 1, 2, 1, 2, 1, 2, 1, 3, 2, 1, 2, 3, 2"
"N108_M2_SD1_r0.2_J6L1Y4D3";"J6L1Y4D3";108;2;1;0.2;"k-plus";"1, 1, 3, 2, 2, 3, 1, 2, 2, 3, 1, 2, 3, 2, 2, 1, 2, 1, 3, 2, 2, 1, 1, 3, 1, 2, 1, 3, 3, 2, 1, 3, 2, 3, 1, 1, 3, 2, 1, 1, 2, 3, 3, 3, 3, 3, 1, 3, 3, 3, 2, 2, 2, 3, 2, 1, 2, 3, 3, 1, 3, 1, 1, 3, 1, 2, 3, 2, 3, 2, 1, 1, 2, 3, 2, 3, 3, 2, 3, 3, 3, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 3, 3, 1, 2, 2, 2, 1, 2, 2, 3, 1, 2, 3, 1, 2"
"N108_M2_SD1_r0.2_J6L1Y4D3";"J6L1Y4D3";108;2;1;0.2;"k-plus-skew-kurtosis";"2, 3, 1, 3, 2, 1, 3, 3, 3, 1, 1, 3, 2, 2, 3, 2, 3, 1, 2, 3, 3, 1, 1, 3, 1, 3, 3, 3, 2, 2, 1, 1, 3, 1, 1, 2, 1, 1, 3, 2, 2, 3, 1, 2, 2, 3, 1, 3, 2, 2, 1, 1, 3, 1, 1, 2, 2, 1, 1, 3, 3, 2, 3, 1, 1, 3, 1, 3, 2, 1, 3, 2, 3, 2, 2, 3, 1, 1, 3, 2, 2, 3, 3, 3, 1, 1, 2, 3, 1, 3, 3, 2, 2, 2, 2, 2, 2, 1, 1, 2, 1, 2, 2, 1, 1, 2, 3, 2"
"N108_M2_SD1_r0.2_J6L1Y4D3";"J6L1Y4D3";108;2;1;0.2;"k-plus-correlation";"3, 2, 2, 2, 3, 1, 2, 1, 1, 1, 3, 1, 1, 3, 3, 3, 2, 1, 2, 2, 3, 3, 2, 3, 3, 1, 3, 2, 2, 2, 1, 3, 1, 2, 3, 3, 3, 2, 1, 2, 2, 2, 2, 3, 1, 3, 2, 2, 3, 2, 2, 3, 1, 1, 3, 3, 3, 2, 3, 3, 2, 1, 1, 3, 3, 3, 2, 1, 2, 1, 3, 3, 1, 1, 1, 1, 2, 1, 2, 1, 3, 1, 2, 2, 2, 3, 1, 1, 3, 2, 1, 1, 2, 2, 2, 3, 1, 1, 1, 2, 1, 1, 3, 3, 1, 3, 1, 2"
"N108_M2_SD1_r0.2_J6L1Y4D3";"J6L1Y4D3";108;2;1;0.2;"random";"1, 2, 3, 2, 1, 3, 1, 2, 3, 1, 3, 2, 1, 3, 1, 3, 3, 2, 1, 3, 1, 1, 2, 1, 3, 1, 3, 3, 3, 3, 1, 1, 3, 2, 2, 3, 2, 2, 1, 3, 2, 1, 3, 3, 2, 2, 2, 1, 1, 2, 2, 3, 2, 2, 2, 1, 1, 3, 2, 3, 2, 3, 3, 1, 2, 1, 2, 2, 1, 1, 3, 1, 3, 1, 2, 3, 2, 2, 1, 3, 2, 3, 3, 2, 2, 1, 3, 2, 1, 1, 2, 3, 3, 3, 1, 2, 1, 3, 3, 2, 3, 1, 1, 2, 1, 1, 1, 2"
"N252_M2_SD3_r0.1_G2O5V8E3";"G2O5V8E3";252;2;3;0.1;"diversity";"1, 3, 2, 2, 3, 1, 1, 3, 1, 3, 1, 3, 2, 1, 2, 1, 1, 1, 3, 1, 3, 1, 3, 1, 3, 3, 1, 2, 1, 2, 1, 1, 2, 3, 2, 3, 3, 2, 2, 1, 2, 3, 1, 3, 1, 3, 2, 3, 1, 1, 2, 3, 3, 2, 3, 2, 3, 3, 1, 2, 3, 2, 3, 2, 3, 3, 2, 1, 3, 3, 2, 2, 3, 1, 3, 2, 3, 3, 3, 1, 2, 2, 2, 1, 2, 3, 1, 2, 2, 1, 3, 1, 2, 3, 1, 2, 3, 2, 1, 2, 3, 2, 2, 2, 2, 1, 3, 1, 3, 2, 2, 1, 1, 1, 2, 3, 2, 1, 1, 3, 3, 3, 3, 3, 3, 1, 2, 3, 1, 2, 1, 2, 3, 1, 2, 1, 1, 1, 2, 2, 1, 1, 3, 2, 2, 3, 1, 1, 3, 3, 2, 1, 1, 1, 2, 2, 1, 1, 3, 2, 3, 3, 1, 2, 1, 1, 2, 3, 1, 1, 3, 3, 3, 2, 1, 2, 2, 2, 2, 3, 1, 2, 2, 2, 2, 3, 2, 1, 1, 3, 3, 2, 3, 1, 1, 2, 1, 2, 1, 3, 1, 1, 3, 1, 1, 3, 2, 1, 3, 3, 3, 2, 2, 2, 2, 1, 2, 1, 3, 2, 3, 2, 1, 1, 1, 2, 2, 3, 1, 3, 3, 1, 3, 3, 3, 2, 2, 2, 2, 3, 1, 2, 3, 1, 2, 2, 1, 1, 1, 3, 3, 3"
"N252_M2_SD3_r0.1_G2O5V8E3";"G2O5V8E3";252;2;3;0.1;"k-means";"1, 1, 3, 3, 3, 3, 1, 1, 3, 1, 2, 1, 2, 2, 2, 3, 3, 2, 3, 1, 3, 3, 1, 3, 2, 3, 1, 1, 1, 2, 1, 1, 2, 2, 2, 1, 3, 1, 2, 1, 1, 1, 3, 2, 2, 2, 3, 3, 3, 2, 2, 2, 2, 2, 1, 3, 2, 1, 3, 3, 3, 3, 3, 2, 3, 3, 2, 1, 3, 1, 2, 1, 3, 2, 2, 3, 1, 3, 3, 3, 3, 2, 2, 3, 3, 1, 3, 3, 2, 1, 3, 1, 3, 2, 3, 3, 3, 2, 3, 3, 2, 2, 2, 3, 3, 1, 2, 1, 3, 3, 1, 1, 3, 1, 1, 1, 1, 2, 1, 2, 2, 2, 1, 1, 2, 2, 1, 3, 1, 2, 2, 2, 1, 2, 1, 3, 1, 3, 2, 2, 3, 3, 3, 3, 2, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 1, 3, 3, 3, 2, 2, 3, 2, 3, 3, 1, 1, 1, 2, 3, 1, 1, 2, 2, 2, 2, 2, 2, 1, 3, 2, 2, 2, 3, 1, 2, 2, 3, 3, 2, 1, 3, 3, 1, 2, 2, 3, 1, 1, 1, 2, 2, 1, 2, 2, 1, 2, 1, 3, 2, 1, 2, 3, 1, 3, 1, 3, 1, 2, 3, 2, 2, 2, 3, 2, 3, 1, 3, 3, 1, 1, 2, 3, 1, 3, 2, 2, 1, 1, 1, 1, 2, 2, 1, 1, 2, 3, 1, 2"
"N252_M2_SD3_r0.1_G2O5V8E3";"G2O5V8E3";252;2;3;0.1;"k-plus";"2, 1, 3, 3, 1, 1, 2, 1, 3, 3, 2, 3, 1, 2, 2, 2, 2, 1, 1, 2, 1, 1, 3, 3, 3, 3, 3, 3, 2, 2, 3, 2, 2, 2, 3, 3, 1, 3, 2, 1, 3, 2, 2, 3, 2, 1, 1, 1, 3, 1, 1, 1, 2, 1, 3, 3, 2, 1, 1, 3, 2, 2, 3, 1, 3, 3, 1, 1, 1, 2, 2, 3, 1, 1, 2, 3, 2, 3, 2, 1, 2, 1, 1, 1, 2, 2, 1, 2, 1, 2, 2, 1, 1, 1, 3, 3, 2, 3, 3, 3, 3, 3, 3, 3, 1, 2, 1, 3, 2, 3, 2, 3, 1, 3, 2, 2, 3, 3, 3, 3, 2, 3, 2, 3, 3, 3, 2, 3, 2, 3, 1, 1, 1, 2, 2, 2, 3, 2, 3, 3, 1, 1, 1, 1, 1, 1, 2, 3, 2, 1, 2, 1, 2, 1, 3, 2, 2, 3, 2, 3, 1, 2, 1, 2, 3, 3, 2, 1, 3, 3, 1, 3, 1, 3, 1, 1, 2, 1, 2, 1, 2, 2, 3, 3, 3, 3, 1, 2, 2, 2, 1, 1, 3, 2, 1, 2, 3, 3, 1, 2, 1, 1, 3, 3, 3, 1, 3, 2, 2, 2, 1, 3, 1, 1, 3, 1, 2, 2, 2, 3, 3, 1, 1, 3, 2, 1, 1, 2, 1, 2, 1, 3, 1, 2, 3, 1, 1, 2, 3, 1, 3, 1, 2, 2, 2, 2, 3, 2, 1, 2, 2, 1"
"N252_M2_SD3_r0.1_G2O5V8E3";"G2O5V8E3";252;2;3;0.1;"k-plus-skew-kurtosis";"2, 1, 3, 2, 3, 3, 1, 2, 3, 2, 1, 2, 2, 1, 1, 2, 2, 2, 1, 3, 2, 2, 3, 3, 1, 3, 3, 1, 2, 3, 2, 1, 1, 2, 1, 3, 1, 1, 1, 1, 2, 1, 3, 1, 2, 1, 3, 3, 3, 3, 2, 2, 3, 1, 3, 2, 2, 3, 2, 3, 3, 3, 1, 3, 1, 1, 1, 1, 3, 1, 3, 1, 3, 1, 3, 3, 1, 3, 2, 1, 2, 2, 1, 3, 1, 3, 1, 1, 2, 3, 2, 1, 1, 1, 1, 1, 1, 1, 2, 3, 3, 3, 3, 1, 3, 3, 1, 3, 2, 3, 2, 1, 2, 3, 2, 3, 3, 3, 2, 2, 3, 2, 2, 1, 1, 2, 2, 3, 2, 1, 3, 3, 2, 3, 3, 2, 2, 2, 1, 3, 1, 2, 2, 1, 1, 2, 3, 3, 3, 1, 3, 3, 2, 1, 1, 1, 2, 2, 3, 3, 1, 2, 2, 1, 2, 3, 2, 2, 3, 2, 2, 3, 3, 3, 3, 1, 3, 1, 2, 2, 2, 2, 3, 3, 1, 1, 2, 3, 2, 2, 3, 2, 2, 2, 1, 1, 3, 2, 3, 1, 3, 1, 3, 2, 2, 1, 3, 2, 3, 1, 1, 3, 2, 1, 2, 2, 3, 2, 1, 1, 1, 3, 1, 3, 3, 2, 3, 2, 1, 1, 1, 2, 2, 1, 2, 2, 1, 2, 1, 2, 1, 3, 3, 1, 1, 1, 2, 2, 2, 3, 1, 1"
"N252_M2_SD3_r0.1_G2O5V8E3";"G2O5V8E3";252;2;3;0.1;"k-plus-correlation";"2, 2, 2, 2, 3, 1, 3, 2, 1, 2, 2, 1, 3, 2, 2, 1, 1, 1, 3, 1, 3, 2, 3, 2, 3, 3, 1, 3, 3, 3, 2, 3, 2, 1, 3, 3, 1, 1, 2, 1, 1, 2, 2, 2, 2, 2, 1, 3, 1, 1, 2, 3, 3, 2, 1, 2, 2, 2, 2, 1, 3, 3, 2, 3, 3, 3, 1, 2, 3, 2, 2, 3, 1, 2, 1, 2, 1, 3, 1, 3, 1, 3, 2, 2, 3, 2, 2, 1, 3, 2, 3, 3, 3, 3, 1, 1, 2, 3, 3, 3, 1, 1, 2, 2, 3, 2, 3, 1, 3, 2, 2, 1, 2, 3, 3, 3, 2, 2, 1, 1, 1, 2, 2, 2, 3, 3, 2, 3, 3, 1, 2, 1, 1, 3, 2, 1, 2, 2, 3, 3, 2, 1, 1, 3, 3, 1, 3, 1, 1, 3, 1, 2, 3, 2, 1, 2, 1, 3, 3, 3, 2, 2, 3, 2, 1, 1, 2, 1, 3, 3, 2, 1, 3, 2, 3, 1, 3, 2, 1, 1, 3, 1, 2, 2, 2, 2, 3, 3, 1, 3, 1, 1, 3, 1, 3, 1, 1, 2, 1, 1, 2, 2, 2, 1, 3, 3, 2, 1, 1, 3, 3, 2, 1, 1, 1, 1, 3, 3, 1, 3, 1, 3, 1, 1, 1, 3, 1, 1, 2, 1, 2, 2, 2, 2, 1, 3, 1, 2, 1, 2, 2, 3, 3, 1, 2, 1, 1, 1, 2, 3, 3, 3"
"N252_M2_SD3_r0.1_G2O5V8E3";"G2O5V8E3";252;2;3;0.1;"random";"2, 3, 3, 2, 1, 2, 3, 2, 3, 1, 3, 2, 1, 2, 1, 1, 3, 2, 2, 2, 1, 2, 1, 3, 3, 3, 2, 2, 1, 1, 3, 1, 1, 2, 3, 1, 2, 1, 1, 1, 2, 2, 3, 3, 1, 3, 3, 3, 1, 2, 3, 3, 2, 1, 3, 3, 3, 3, 3, 1, 3, 1, 2, 2, 3, 1, 1, 1, 3, 3, 1, 3, 1, 1, 3, 2, 2, 1, 1, 3, 2, 1, 3, 2, 1, 3, 3, 1, 2, 3, 1, 1, 3, 2, 1, 1, 3, 2, 3, 3, 3, 1, 2, 3, 1, 2, 3, 3, 3, 3, 1, 1, 1, 2, 3, 2, 1, 2, 3, 3, 3, 2, 3, 1, 3, 2, 1, 1, 1, 2, 1, 3, 1, 1, 3, 3, 2, 3, 3, 3, 2, 1, 2, 1, 1, 3, 2, 2, 3, 2, 2, 3, 1, 2, 2, 3, 1, 2, 2, 1, 1, 2, 3, 2, 1, 1, 2, 2, 2, 2, 1, 2, 1, 1, 2, 1, 2, 1, 2, 2, 3, 1, 3, 2, 3, 1, 3, 1, 1, 1, 2, 3, 2, 3, 1, 2, 2, 2, 1, 1, 2, 2, 2, 3, 2, 2, 2, 1, 1, 2, 3, 1, 1, 1, 3, 3, 1, 2, 1, 3, 2, 2, 2, 3, 2, 3, 3, 3, 1, 2, 2, 1, 2, 2, 3, 1, 3, 2, 3, 3, 1, 2, 1, 1, 2, 2, 3, 3, 3, 2, 3, 1"
"N168_M5_SD3_r0.2_O3E4N0M6";"O3E4N0M6";168;5;3;0.2;"diversity";"2, 2, 2, 2, 3, 2, 3, 3, 2, 1, 3, 3, 3, 1, 2, 3, 3, 3, 3, 2, 2, 2, 3, 1, 3, 3, 3, 3, 2, 2, 2, 1, 2, 1, 2, 1, 3, 2, 2, 2, 3, 3, 1, 2, 3, 3, 2, 3, 3, 1, 3, 2, 3, 1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 2, 1, 1, 1, 2, 2, 2, 3, 3, 3, 2, 1, 3, 1, 3, 2, 1, 2, 3, 3, 1, 1, 1, 2, 3, 3, 3, 2, 2, 1, 2, 1, 1, 1, 3, 2, 1, 1, 1, 2, 1, 2, 3, 2, 3, 2, 3, 2, 1, 3, 1, 3, 3, 2, 1, 1, 3, 2, 2, 1, 1, 2, 3, 1, 2, 1, 3, 3, 1, 1, 1, 2, 1, 3, 1, 3, 3, 3, 2, 3, 1, 3, 2, 3, 3, 1, 2, 1, 1, 2, 2, 1, 2, 1, 3, 3, 1, 1, 1, 3, 2, 2, 1, 1, 1"
"N168_M5_SD3_r0.2_O3E4N0M6";"O3E4N0M6";168;5;3;0.2;"k-means";"3, 3, 3, 2, 2, 2, 1, 3, 1, 3, 3, 3, 3, 3, 1, 3, 1, 2, 2, 3, 3, 1, 3, 1, 1, 1, 2, 3, 1, 2, 3, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 2, 2, 3, 2, 2, 3, 2, 3, 2, 3, 2, 2, 2, 2, 2, 3, 3, 2, 1, 3, 1, 1, 2, 3, 1, 1, 3, 3, 3, 2, 3, 3, 2, 1, 3, 1, 1, 3, 1, 1, 1, 3, 2, 2, 1, 1, 2, 1, 1, 2, 1, 2, 2, 1, 1, 1, 3, 2, 3, 1, 2, 1, 2, 2, 2, 3, 3, 2, 3, 2, 2, 3, 1, 3, 1, 3, 2, 3, 2, 2, 3, 2, 1, 1, 3, 3, 1, 3, 2, 1, 3, 2, 2, 1, 2, 1, 1, 1, 2, 2, 3, 2, 3, 2, 1, 3, 2, 3, 2, 2, 1, 2, 1, 3, 1, 2, 3, 3, 3, 2, 3, 1, 1, 2, 1, 3, 2"
"N168_M5_SD3_r0.2_O3E4N0M6";"O3E4N0M6";168;5;3;0.2;"k-plus";"3, 2, 1, 2, 2, 2, 3, 3, 1, 2, 3, 1, 1, 2, 1, 1, 1, 1, 1, 1, 3, 3, 2, 2, 1, 3, 3, 3, 1, 3, 2, 2, 1, 1, 2, 2, 2, 3, 1, 3, 2, 2, 2, 1, 3, 2, 3, 3, 1, 2, 2, 1, 3, 3, 3, 3, 2, 2, 1, 3, 3, 1, 3, 1, 1, 3, 3, 2, 1, 1, 2, 2, 2, 1, 3, 3, 3, 2, 3, 2, 1, 2, 2, 1, 2, 1, 3, 3, 1, 3, 2, 2, 3, 1, 1, 1, 1, 3, 1, 1, 3, 3, 3, 1, 3, 2, 2, 3, 2, 2, 3, 1, 1, 1, 3, 2, 1, 2, 3, 1, 3, 2, 3, 1, 3, 1, 1, 1, 3, 1, 3, 2, 3, 3, 2, 1, 2, 3, 2, 3, 1, 1, 1, 1, 1, 3, 1, 3, 2, 1, 2, 2, 2, 2, 2, 2, 3, 1, 2, 3, 2, 2, 1, 2, 2, 3, 3, 2"
"N168_M5_SD3_r0.2_O3E4N0M6";"O3E4N0M6";168;5;3;0.2;"k-plus-skew-kurtosis";"1, 1, 1, 1, 2, 2, 1, 1, 3, 1, 2, 2, 3, 2, 2, 3, 1, 2, 2, 3, 2, 2, 1, 3, 2, 2, 1, 3, 1, 1, 3, 1, 2, 3, 3, 3, 2, 3, 2, 1, 3, 2, 2, 3, 1, 3, 3, 2, 1, 3, 1, 1, 2, 1, 1, 1, 3, 2, 1, 2, 1, 3, 2, 2, 3, 1, 2, 3, 2, 3, 3, 2, 2, 2, 3, 2, 2, 3, 1, 3, 1, 2, 1, 3, 1, 3, 2, 2, 2, 2, 3, 3, 1, 1, 1, 3, 3, 1, 1, 1, 3, 1, 2, 1, 1, 1, 3, 1, 1, 3, 2, 1, 3, 1, 3, 2, 2, 2, 2, 2, 1, 2, 1, 3, 1, 3, 1, 2, 3, 3, 3, 3, 3, 2, 1, 2, 2, 3, 2, 3, 3, 3, 1, 2, 3, 1, 3, 1, 2, 3, 1, 3, 3, 3, 2, 1, 1, 2, 2, 1, 1, 2, 3, 3, 1, 2, 2, 3"
"N168_M5_SD3_r0.2_O3E4N0M6";"O3E4N0M6";168;5;3;0.2;"k-plus-correlation";"2, 1, 2, 3, 2, 2, 1, 3, 2, 1, 2, 1, 2, 2, 1, 3, 2, 3, 1, 2, 2, 3, 1, 2, 2, 2, 1, 2, 3, 1, 1, 1, 3, 3, 1, 1, 1, 3, 3, 3, 1, 2, 1, 2, 2, 2, 3, 2, 2, 3, 1, 1, 2, 2, 2, 3, 1, 2, 1, 3, 2, 1, 1, 3, 2, 1, 1, 3, 1, 1, 3, 1, 2, 1, 2, 3, 3, 2, 3, 1, 2, 2, 3, 3, 1, 2, 3, 2, 3, 2, 2, 3, 3, 3, 3, 1, 2, 3, 1, 1, 1, 1, 3, 2, 1, 1, 3, 3, 2, 2, 2, 3, 2, 3, 2, 1, 1, 3, 2, 3, 3, 3, 1, 3, 1, 3, 3, 1, 2, 1, 1, 2, 2, 1, 2, 2, 2, 2, 3, 1, 2, 3, 2, 2, 3, 3, 2, 2, 3, 1, 3, 3, 3, 3, 1, 3, 3, 1, 1, 1, 1, 1, 3, 1, 1, 1, 3, 3"
"N168_M5_SD3_r0.2_O3E4N0M6";"O3E4N0M6";168;5;3;0.2;"random";"2, 1, 3, 1, 1, 1, 1, 1, 1, 3, 1, 2, 2, 1, 3, 3, 3, 2, 3, 1, 2, 3, 3, 2, 1, 3, 3, 2, 1, 1, 2, 3, 3, 2, 3, 1, 3, 3, 2, 1, 3, 1, 3, 1, 2, 3, 1, 2, 2, 3, 2, 2, 2, 1, 3, 2, 1, 3, 2, 1, 2, 1, 3, 3, 2, 3, 2, 3, 3, 1, 2, 1, 1, 1, 3, 1, 2, 3, 1, 3, 3, 1, 3, 1, 1, 1, 1, 3, 3, 1, 2, 3, 2, 1, 1, 3, 2, 2, 2, 3, 3, 1, 3, 3, 1, 3, 2, 1, 2, 1, 2, 2, 1, 3, 2, 2, 2, 3, 1, 2, 2, 2, 2, 2, 2, 2, 1, 2, 3, 3, 2, 1, 1, 1, 2, 2, 1, 3, 1, 1, 2, 1, 2, 3, 2, 3, 3, 1, 3, 2, 2, 3, 2, 1, 1, 2, 3, 2, 1, 3, 3, 2, 1, 2, 1, 3, 3, 3"
