"file";"ID";"N";"M";"SD";"method";"result"
"N120_M2_SD2_r0.1_I7R1E4D8";"I7R1E4D8";"120";"2";0.1;"random";"1, 2, 2, 4, 3, 1, 1, 4, 3, 4, 3, 3, 4, 2, 1, 1, 1, 2, 1, 1, 4, 3, 4, 1, 4, 3, 1, 2, 2, 1, 1, 3, 4, 4, 2, 2, 3, 1, 3, 2, 4, 4, 1, 1, 3, 2, 4, 4, 4, 4, 4, 3, 4, 4, 3, 2, 2, 2, 1, 3, 2, 2, 2, 3, 1, 3, 1, 2, 1, 3, 3, 4, 3, 4, 2, 4, 2, 2, 3, 1, 1, 4, 2, 2, 4, 1, 2, 2, 3, 4, 3, 1, 3, 2, 3, 2, 2, 3, 1, 4, 1, 3, 2, 4, 4, 2, 4, 4, 1, 3, 1, 1, 1, 3, 4, 2, 1, 3, 3, 3"
"N132_M3_SD1_r0_K3A2D8Q9";"K3A2D8Q9";"132";"3";0;"diversity";"1, 1, 3, 1, 2, 4, 2, 1, 2, 3, 2, 4, 1, 2, 2, 4, 3, 1, 4, 2, 2, 3, 2, 2, 3, 4, 4, 2, 3, 3, 4, 4, 1, 3, 1, 2, 1, 2, 2, 2, 1, 3, 2, 4, 3, 1, 1, 1, 1, 4, 1, 3, 4, 3, 1, 3, 3, 4, 4, 1, 3, 1, 4, 1, 2, 3, 2, 4, 2, 3, 2, 3, 2, 3, 1, 3, 2, 2, 2, 2, 1, 2, 4, 1, 3, 1, 3, 1, 4, 4, 1, 2, 4, 4, 3, 3, 4, 1, 4, 2, 3, 4, 4, 4, 4, 4, 4, 4, 1, 2, 3, 1, 3, 1, 3, 1, 4, 3, 1, 2, 1, 2, 2, 2, 4, 3, 1, 4, 3, 3, 4, 3"
"N132_M3_SD1_r0_K3A2D8Q9";"K3A2D8Q9";"132";"3";0;"k-means";"1, 1, 1, 3, 3, 4, 4, 3, 2, 4, 1, 3, 3, 2, 1, 1, 3, 2, 2, 3, 3, 4, 4, 4, 4, 1, 1, 2, 4, 4, 4, 2, 3, 4, 3, 2, 1, 2, 4, 1, 4, 1, 3, 2, 3, 1, 4, 4, 4, 1, 4, 4, 2, 2, 4, 1, 3, 3, 2, 4, 3, 3, 3, 1, 2, 1, 3, 2, 4, 2, 3, 1, 3, 2, 1, 2, 3, 3, 1, 2, 4, 1, 2, 4, 2, 3, 3, 4, 1, 2, 4, 1, 2, 2, 2, 4, 1, 3, 1, 3, 2, 1, 4, 1, 4, 2, 1, 2, 3, 2, 3, 4, 2, 4, 3, 2, 1, 3, 3, 1, 1, 2, 2, 4, 3, 1, 1, 1, 2, 4, 3, 4"
"N132_M3_SD1_r0_K3A2D8Q9";"K3A2D8Q9";"132";"3";0;"kplus";"3, 4, 3, 4, 4, 3, 2, 3, 4, 3, 2, 4, 2, 2, 4, 4, 2, 3, 4, 4, 1, 3, 2, 4, 3, 2, 4, 1, 1, 2, 1, 4, 1, 3, 4, 2, 4, 1, 2, 2, 1, 2, 1, 3, 2, 2, 2, 4, 4, 1, 1, 3, 2, 3, 1, 1, 4, 1, 3, 1, 4, 1, 2, 3, 3, 3, 2, 2, 4, 1, 2, 4, 1, 3, 2, 4, 4, 1, 3, 3, 4, 1, 4, 2, 4, 3, 3, 2, 1, 1, 1, 4, 1, 1, 3, 1, 3, 1, 2, 3, 1, 3, 2, 3, 2, 1, 4, 2, 3, 4, 4, 1, 4, 2, 3, 3, 3, 2, 3, 3, 1, 2, 2, 4, 3, 2, 2, 1, 4, 1, 4, 1"
"N132_M3_SD1_r0_K3A2D8Q9";"K3A2D8Q9";"132";"3";0;"kplus-skew-kurtosis";"1, 4, 4, 3, 3, 2, 1, 1, 2, 3, 3, 1, 3, 2, 3, 4, 1, 3, 3, 3, 4, 4, 1, 3, 4, 1, 1, 1, 2, 1, 2, 1, 3, 2, 1, 1, 4, 1, 1, 2, 4, 2, 3, 1, 2, 2, 2, 4, 1, 1, 3, 2, 4, 4, 4, 2, 4, 4, 4, 4, 4, 3, 3, 3, 1, 2, 3, 2, 2, 2, 1, 3, 3, 4, 4, 4, 1, 2, 3, 1, 2, 3, 3, 1, 2, 4, 4, 2, 4, 2, 1, 4, 3, 4, 2, 3, 2, 2, 3, 4, 4, 2, 1, 3, 1, 4, 2, 1, 4, 4, 1, 2, 4, 1, 2, 2, 3, 1, 4, 4, 2, 3, 2, 3, 1, 2, 1, 3, 3, 3, 1, 3"
"N132_M3_SD1_r0_K3A2D8Q9";"K3A2D8Q9";"132";"3";0;"kplus-correlation";"1, 4, 2, 4, 3, 4, 4, 2, 3, 2, 3, 2, 3, 3, 4, 2, 1, 2, 1, 1, 1, 3, 2, 3, 3, 1, 2, 2, 3, 3, 4, 1, 3, 1, 1, 2, 3, 1, 2, 3, 3, 1, 4, 4, 2, 3, 2, 4, 2, 4, 3, 2, 1, 1, 3, 3, 2, 1, 2, 1, 4, 4, 1, 4, 1, 2, 4, 3, 1, 1, 2, 3, 3, 3, 2, 1, 2, 1, 4, 2, 1, 4, 4, 1, 4, 1, 3, 1, 4, 3, 4, 2, 2, 4, 4, 3, 1, 4, 4, 3, 4, 3, 4, 1, 2, 1, 4, 4, 4, 3, 1, 1, 4, 1, 2, 3, 2, 2, 1, 2, 2, 1, 3, 3, 3, 3, 4, 4, 2, 4, 2, 2"
"N132_M3_SD1_r0_K3A2D8Q9";"K3A2D8Q9";"132";"3";0;"random";"3, 2, 3, 1, 1, 1, 2, 1, 2, 4, 3, 4, 3, 4, 1, 1, 2, 2, 2, 1, 2, 3, 2, 4, 4, 1, 2, 2, 2, 4, 2, 4, 3, 2, 1, 1, 2, 1, 1, 3, 3, 2, 3, 4, 4, 3, 4, 1, 2, 1, 4, 1, 2, 1, 3, 3, 2, 3, 4, 2, 3, 2, 3, 3, 1, 1, 2, 1, 2, 2, 1, 3, 1, 3, 3, 4, 1, 4, 2, 3, 4, 3, 1, 3, 2, 3, 1, 4, 3, 4, 1, 4, 2, 4, 3, 4, 4, 4, 3, 4, 4, 1, 2, 3, 4, 2, 1, 3, 1, 2, 4, 2, 1, 4, 1, 4, 3, 4, 1, 4, 1, 3, 4, 1, 2, 3, 4, 2, 2, 3, 4, 3"
"N132_M3_SD1_r0.4_C7W5E6Y2";"C7W5E6Y2";"132";"3";0.4;"diversity";"3, 2, 2, 1, 1, 3, 1, 1, 3, 1, 3, 2, 1, 3, 2, 3, 1, 1, 1, 1, 1, 4, 2, 4, 4, 1, 1, 3, 3, 3, 2, 3, 3, 2, 2, 4, 2, 1, 3, 1, 3, 2, 2, 3, 2, 4, 1, 4, 4, 1, 4, 3, 1, 3, 4, 4, 2, 2, 1, 4, 3, 2, 3, 1, 2, 3, 3, 4, 2, 4, 4, 1, 1, 4, 4, 1, 2, 1, 3, 3, 2, 4, 1, 2, 4, 3, 2, 1, 1, 4, 3, 3, 4, 1, 4, 3, 3, 2, 2, 4, 4, 2, 1, 4, 3, 4, 2, 2, 2, 3, 2, 1, 3, 4, 4, 3, 4, 3, 4, 4, 2, 2, 3, 2, 1, 4, 1, 4, 2, 1, 2, 4"
"N132_M3_SD1_r0.4_C7W5E6Y2";"C7W5E6Y2";"132";"3";0.4;"k-means";"2, 1, 1, 1, 3, 4, 1, 3, 4, 2, 2, 4, 3, 1, 2, 3, 3, 2, 3, 2, 1, 4, 3, 1, 3, 4, 4, 2, 2, 3, 3, 4, 1, 3, 1, 3, 2, 3, 4, 2, 2, 1, 1, 2, 3, 1, 4, 1, 4, 1, 1, 1, 4, 4, 1, 2, 2, 4, 4, 4, 1, 1, 2, 4, 3, 1, 3, 3, 1, 1, 1, 3, 2, 4, 3, 4, 3, 3, 3, 3, 2, 2, 1, 4, 3, 4, 4, 1, 3, 4, 2, 2, 4, 4, 2, 1, 2, 4, 1, 1, 3, 1, 3, 1, 1, 2, 2, 2, 3, 2, 4, 4, 3, 3, 2, 3, 2, 2, 4, 2, 2, 1, 2, 4, 4, 3, 3, 2, 4, 1, 4, 4"
"N132_M3_SD1_r0.4_C7W5E6Y2";"C7W5E6Y2";"132";"3";0.4;"kplus";"3, 2, 4, 4, 3, 4, 3, 1, 1, 4, 3, 1, 4, 1, 2, 3, 4, 1, 4, 4, 2, 1, 2, 4, 4, 4, 3, 1, 4, 3, 3, 3, 2, 4, 2, 3, 3, 3, 2, 2, 1, 4, 1, 4, 3, 2, 2, 4, 3, 2, 3, 3, 1, 4, 1, 3, 1, 3, 2, 2, 4, 4, 3, 1, 1, 1, 1, 1, 3, 3, 2, 3, 1, 4, 1, 2, 1, 3, 2, 2, 4, 1, 1, 2, 3, 2, 3, 4, 1, 1, 3, 4, 1, 1, 1, 2, 2, 4, 4, 2, 2, 1, 1, 3, 3, 1, 1, 4, 4, 3, 2, 3, 2, 4, 2, 2, 1, 3, 4, 2, 3, 4, 3, 2, 4, 2, 4, 4, 1, 2, 2, 2"
"N132_M3_SD1_r0.4_C7W5E6Y2";"C7W5E6Y2";"132";"3";0.4;"kplus-skew-kurtosis";"4, 2, 2, 2, 4, 2, 2, 1, 3, 1, 4, 2, 1, 3, 3, 2, 1, 4, 3, 3, 2, 1, 3, 4, 3, 4, 4, 4, 1, 4, 3, 4, 4, 2, 1, 4, 1, 1, 1, 1, 2, 2, 2, 3, 1, 4, 4, 3, 3, 2, 1, 3, 2, 2, 1, 3, 1, 1, 3, 2, 3, 3, 3, 4, 2, 1, 1, 4, 4, 1, 4, 3, 2, 1, 4, 3, 4, 3, 1, 4, 3, 1, 2, 4, 3, 1, 4, 4, 2, 3, 4, 2, 4, 1, 2, 3, 2, 2, 2, 3, 2, 1, 2, 3, 2, 1, 2, 4, 4, 4, 1, 3, 1, 2, 1, 2, 2, 1, 1, 3, 3, 1, 3, 4, 4, 3, 4, 3, 1, 2, 4, 3"
"N132_M3_SD1_r0.4_C7W5E6Y2";"C7W5E6Y2";"132";"3";0.4;"kplus-correlation";"2, 2, 2, 4, 1, 4, 2, 1, 3, 1, 1, 3, 4, 4, 4, 1, 1, 3, 1, 1, 4, 3, 2, 1, 4, 4, 1, 3, 3, 1, 1, 2, 3, 4, 2, 4, 3, 3, 3, 4, 2, 2, 3, 2, 1, 4, 1, 3, 1, 1, 1, 2, 2, 1, 2, 3, 2, 2, 3, 2, 1, 2, 2, 4, 4, 3, 4, 3, 1, 1, 4, 4, 4, 4, 2, 3, 4, 2, 2, 4, 3, 3, 2, 3, 4, 2, 1, 3, 2, 3, 4, 3, 2, 2, 3, 3, 1, 2, 3, 3, 4, 2, 1, 3, 4, 2, 2, 3, 2, 1, 1, 4, 1, 3, 1, 4, 4, 1, 3, 2, 4, 4, 3, 1, 1, 4, 3, 1, 1, 4, 4, 2"
"N132_M3_SD1_r0.4_C7W5E6Y2";"C7W5E6Y2";"132";"3";0.4;"random";"1, 2, 1, 2, 1, 4, 3, 3, 2, 2, 2, 3, 3, 3, 1, 1, 2, 1, 2, 1, 4, 3, 2, 1, 2, 3, 4, 3, 2, 3, 4, 1, 4, 1, 2, 2, 2, 2, 1, 4, 4, 4, 2, 3, 3, 2, 2, 1, 3, 1, 4, 3, 4, 3, 2, 1, 4, 3, 2, 1, 4, 2, 1, 1, 3, 3, 1, 2, 4, 3, 2, 3, 3, 3, 1, 2, 4, 2, 4, 4, 2, 4, 4, 4, 3, 4, 1, 1, 3, 2, 3, 1, 3, 3, 2, 4, 1, 4, 4, 2, 3, 4, 4, 4, 1, 3, 4, 3, 4, 2, 2, 1, 3, 4, 4, 1, 1, 4, 2, 3, 1, 1, 1, 3, 1, 2, 4, 1, 2, 1, 4, 3"
"N132_M3_SD3_r0_I1A9E7U5";"I1A9E7U5";"132";"3";0;"diversity";"4, 3, 3, 4, 4, 3, 1, 1, 1, 1, 3, 1, 3, 2, 3, 3, 4, 3, 4, 3, 3, 4, 1, 3, 4, 4, 2, 4, 2, 1, 4, 3, 4, 3, 2, 2, 4, 4, 2, 3, 4, 1, 2, 4, 2, 2, 4, 3, 1, 4, 1, 4, 1, 3, 3, 2, 3, 1, 4, 2, 3, 4, 1, 3, 3, 2, 2, 1, 1, 3, 3, 1, 4, 1, 2, 2, 3, 3, 3, 1, 1, 2, 2, 1, 2, 1, 4, 4, 4, 2, 1, 2, 3, 1, 3, 4, 2, 2, 2, 2, 2, 4, 1, 1, 3, 3, 3, 1, 1, 2, 3, 4, 4, 2, 4, 3, 2, 1, 2, 4, 4, 1, 1, 4, 2, 1, 1, 1, 4, 2, 2, 2"
"N132_M3_SD3_r0_I1A9E7U5";"I1A9E7U5";"132";"3";0;"k-means";"4, 3, 1, 1, 4, 2, 2, 4, 3, 4, 1, 4, 1, 3, 3, 3, 2, 1, 3, 4, 3, 3, 3, 4, 4, 4, 2, 2, 4, 3, 3, 3, 4, 2, 1, 1, 3, 2, 2, 3, 3, 4, 3, 1, 4, 2, 1, 1, 1, 4, 1, 1, 4, 2, 4, 2, 1, 1, 1, 2, 2, 3, 3, 1, 4, 4, 1, 1, 1, 2, 2, 3, 3, 2, 2, 3, 4, 2, 1, 4, 2, 2, 3, 4, 1, 1, 3, 4, 3, 3, 2, 2, 4, 3, 3, 1, 2, 2, 1, 3, 4, 1, 4, 3, 2, 4, 4, 2, 3, 1, 4, 2, 2, 3, 2, 1, 2, 4, 1, 1, 4, 1, 4, 3, 2, 4, 2, 3, 2, 1, 1, 4"
"N132_M3_SD3_r0_I1A9E7U5";"I1A9E7U5";"132";"3";0;"kplus";"4, 4, 4, 4, 1, 2, 1, 2, 4, 4, 3, 3, 4, 3, 4, 3, 1, 2, 1, 4, 3, 4, 3, 3, 1, 3, 1, 2, 2, 3, 2, 1, 4, 4, 2, 4, 1, 4, 3, 2, 2, 4, 4, 1, 3, 3, 2, 1, 3, 4, 1, 1, 2, 3, 1, 4, 3, 1, 1, 4, 1, 4, 1, 2, 1, 3, 4, 1, 2, 3, 4, 4, 2, 1, 2, 2, 3, 2, 3, 3, 3, 1, 1, 1, 2, 3, 2, 1, 4, 4, 2, 1, 2, 3, 2, 4, 2, 1, 1, 2, 2, 2, 3, 1, 1, 2, 2, 3, 4, 1, 2, 3, 3, 2, 4, 4, 1, 3, 4, 4, 1, 4, 2, 1, 3, 3, 2, 3, 2, 3, 4, 3"
"N132_M3_SD3_r0_I1A9E7U5";"I1A9E7U5";"132";"3";0;"kplus-skew-kurtosis";"1, 1, 3, 1, 4, 2, 4, 3, 2, 4, 4, 1, 1, 1, 4, 3, 1, 1, 4, 4, 1, 4, 2, 3, 2, 4, 4, 3, 2, 2, 1, 3, 3, 4, 4, 1, 1, 3, 3, 4, 4, 4, 3, 4, 3, 4, 4, 3, 2, 4, 1, 4, 3, 4, 3, 4, 4, 1, 1, 2, 2, 2, 2, 1, 4, 1, 1, 1, 1, 2, 1, 3, 2, 3, 2, 3, 2, 3, 1, 3, 1, 4, 2, 3, 1, 4, 2, 3, 2, 4, 4, 1, 2, 3, 1, 2, 4, 3, 4, 1, 4, 1, 2, 2, 4, 2, 2, 2, 2, 1, 2, 1, 3, 3, 2, 2, 1, 3, 2, 3, 4, 3, 3, 3, 2, 3, 3, 2, 3, 1, 1, 2"
"N132_M3_SD3_r0_I1A9E7U5";"I1A9E7U5";"132";"3";0;"kplus-correlation";"4, 4, 3, 3, 2, 1, 4, 2, 2, 1, 1, 1, 2, 4, 3, 1, 2, 3, 1, 3, 3, 1, 2, 4, 3, 3, 3, 1, 1, 1, 2, 1, 2, 3, 4, 2, 1, 3, 2, 1, 1, 4, 3, 3, 1, 1, 3, 2, 3, 4, 3, 1, 3, 3, 2, 2, 2, 2, 3, 1, 3, 2, 4, 4, 3, 3, 4, 4, 4, 1, 2, 4, 2, 4, 2, 2, 2, 3, 3, 3, 2, 3, 1, 4, 4, 1, 1, 3, 1, 4, 4, 4, 1, 4, 1, 1, 2, 2, 2, 3, 3, 4, 4, 4, 4, 2, 3, 2, 1, 2, 2, 4, 2, 4, 4, 1, 2, 4, 1, 1, 4, 4, 3, 1, 1, 3, 2, 3, 4, 1, 2, 4"
"N132_M3_SD3_r0_I1A9E7U5";"I1A9E7U5";"132";"3";0;"random";"1, 1, 2, 4, 4, 2, 1, 2, 2, 3, 1, 2, 2, 2, 2, 3, 3, 4, 3, 3, 3, 3, 2, 4, 3, 3, 2, 4, 2, 1, 1, 1, 4, 3, 2, 1, 2, 3, 1, 1, 1, 4, 2, 1, 1, 4, 4, 3, 3, 2, 1, 2, 4, 2, 4, 1, 3, 2, 4, 3, 1, 4, 2, 1, 1, 4, 4, 1, 2, 3, 3, 2, 3, 2, 1, 1, 4, 3, 1, 3, 1, 4, 4, 3, 4, 3, 4, 1, 1, 3, 4, 3, 2, 4, 1, 3, 4, 2, 1, 2, 2, 2, 3, 1, 4, 1, 3, 3, 4, 4, 4, 3, 1, 2, 4, 1, 2, 4, 1, 2, 3, 3, 3, 2, 4, 4, 3, 1, 4, 2, 4, 2"
"N132_M4_SD2_r0.4_W5P4B7S8";"W5P4B7S8";"132";"4";0.4;"diversity";"2, 2, 1, 4, 4, 3, 3, 3, 4, 3, 3, 4, 3, 3, 2, 1, 2, 3, 3, 3, 4, 1, 4, 4, 4, 2, 3, 3, 3, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 3, 2, 3, 1, 4, 2, 2, 2, 3, 1, 1, 3, 4, 1, 1, 4, 2, 4, 4, 1, 2, 4, 4, 3, 2, 4, 3, 2, 4, 4, 1, 2, 3, 4, 4, 1, 3, 4, 4, 2, 3, 3, 4, 1, 4, 3, 1, 2, 3, 4, 2, 1, 1, 1, 3, 3, 4, 3, 1, 1, 4, 2, 4, 1, 4, 1, 2, 1, 1, 3, 1, 1, 4, 1, 3, 3, 1, 4, 3, 4, 4, 3, 2, 2, 1, 2, 2, 1, 2, 2, 1, 2, 2"
"N132_M4_SD2_r0.4_W5P4B7S8";"W5P4B7S8";"132";"4";0.4;"k-means";"1, 1, 4, 1, 3, 2, 4, 1, 4, 2, 3, 4, 4, 1, 2, 3, 2, 3, 4, 1, 1, 3, 2, 4, 2, 2, 1, 3, 3, 2, 1, 3, 1, 4, 3, 2, 1, 4, 2, 3, 1, 2, 2, 3, 4, 3, 1, 2, 1, 2, 1, 4, 4, 3, 2, 2, 4, 4, 4, 4, 1, 4, 4, 4, 4, 1, 3, 1, 2, 1, 4, 3, 3, 1, 2, 3, 1, 2, 3, 2, 1, 3, 4, 2, 3, 4, 3, 2, 3, 4, 3, 2, 3, 2, 3, 3, 2, 1, 1, 1, 1, 3, 3, 4, 2, 3, 1, 2, 2, 2, 4, 3, 2, 3, 1, 1, 2, 4, 4, 1, 4, 4, 4, 2, 1, 1, 3, 2, 4, 4, 1, 3"
"N132_M4_SD2_r0.4_W5P4B7S8";"W5P4B7S8";"132";"4";0.4;"kplus";"2, 4, 3, 3, 2, 4, 3, 3, 1, 4, 3, 3, 4, 1, 1, 1, 3, 3, 4, 4, 2, 4, 4, 3, 1, 3, 2, 3, 2, 4, 2, 1, 2, 2, 1, 4, 4, 4, 4, 3, 4, 4, 2, 2, 2, 3, 2, 3, 3, 4, 3, 4, 3, 1, 1, 3, 2, 2, 3, 1, 4, 1, 4, 2, 3, 1, 4, 2, 1, 1, 4, 1, 1, 3, 4, 3, 3, 1, 4, 2, 2, 1, 4, 1, 4, 4, 3, 1, 3, 2, 1, 3, 1, 3, 2, 1, 2, 4, 2, 1, 3, 3, 3, 2, 1, 4, 1, 2, 1, 4, 2, 1, 4, 4, 2, 2, 2, 1, 2, 3, 4, 1, 2, 1, 1, 1, 4, 2, 3, 3, 2, 2"
"N132_M4_SD2_r0.4_W5P4B7S8";"W5P4B7S8";"132";"4";0.4;"kplus-skew-kurtosis";"2, 3, 2, 4, 4, 2, 1, 2, 3, 3, 2, 3, 2, 2, 1, 1, 4, 2, 2, 3, 2, 3, 3, 1, 3, 4, 1, 1, 1, 3, 4, 2, 1, 3, 2, 4, 1, 1, 3, 4, 4, 3, 1, 3, 1, 4, 4, 4, 4, 1, 3, 4, 3, 1, 3, 1, 2, 4, 3, 1, 2, 1, 2, 4, 2, 4, 4, 4, 1, 4, 2, 4, 3, 4, 2, 1, 2, 1, 3, 4, 2, 3, 2, 2, 4, 3, 1, 3, 3, 1, 4, 4, 1, 1, 1, 2, 3, 1, 4, 3, 2, 2, 3, 1, 2, 1, 2, 1, 3, 4, 2, 3, 4, 1, 1, 2, 1, 1, 3, 2, 2, 4, 2, 3, 2, 4, 4, 3, 3, 4, 4, 3"
"N132_M4_SD2_r0.4_W5P4B7S8";"W5P4B7S8";"132";"4";0.4;"kplus-correlation";"1, 2, 2, 2, 4, 2, 1, 2, 1, 3, 3, 2, 4, 2, 2, 2, 4, 4, 3, 2, 4, 4, 4, 4, 3, 2, 1, 3, 4, 1, 2, 4, 1, 2, 4, 1, 2, 1, 1, 2, 2, 3, 1, 1, 4, 1, 4, 2, 1, 1, 2, 3, 4, 3, 3, 2, 3, 4, 4, 3, 1, 1, 3, 4, 4, 1, 4, 4, 2, 2, 3, 3, 3, 3, 2, 4, 4, 3, 3, 1, 2, 1, 3, 1, 2, 4, 3, 1, 4, 4, 2, 4, 4, 1, 2, 3, 2, 4, 4, 4, 3, 3, 3, 1, 1, 3, 3, 4, 1, 3, 1, 2, 1, 1, 1, 3, 1, 1, 3, 2, 2, 3, 2, 2, 3, 4, 3, 1, 2, 3, 1, 4"
"N132_M4_SD2_r0.4_W5P4B7S8";"W5P4B7S8";"132";"4";0.4;"random";"1, 2, 2, 4, 4, 1, 3, 3, 2, 3, 1, 3, 4, 2, 1, 2, 2, 3, 3, 2, 2, 1, 4, 4, 1, 4, 1, 3, 2, 1, 2, 2, 4, 4, 2, 4, 4, 4, 1, 1, 2, 3, 2, 4, 2, 3, 2, 1, 2, 2, 4, 3, 1, 3, 3, 4, 4, 4, 2, 1, 4, 1, 1, 1, 1, 4, 2, 4, 1, 3, 1, 4, 3, 1, 2, 3, 4, 2, 1, 1, 1, 3, 1, 2, 2, 3, 3, 3, 4, 1, 1, 1, 4, 1, 4, 3, 1, 3, 3, 3, 2, 3, 3, 4, 2, 4, 2, 3, 4, 3, 4, 3, 2, 3, 3, 2, 3, 2, 3, 4, 3, 1, 2, 1, 4, 2, 1, 2, 1, 4, 4, 4"
"N144_M3_SD2_r0.4_R6J0Z3V1";"R6J0Z3V1";"144";"3";0.4;"diversity";"1, 3, 1, 1, 3, 4, 4, 2, 4, 2, 2, 3, 1, 1, 2, 3, 1, 3, 3, 3, 2, 3, 4, 3, 3, 4, 2, 1, 4, 3, 3, 2, 4, 3, 2, 1, 3, 2, 1, 4, 4, 2, 4, 1, 4, 1, 4, 4, 3, 1, 3, 4, 1, 4, 4, 1, 2, 3, 4, 1, 2, 4, 2, 4, 3, 2, 2, 2, 4, 2, 1, 4, 1, 2, 3, 4, 1, 2, 2, 4, 2, 4, 1, 2, 4, 3, 2, 2, 1, 2, 3, 1, 1, 1, 3, 4, 1, 2, 1, 2, 3, 4, 2, 3, 2, 4, 3, 1, 1, 3, 2, 4, 2, 3, 1, 2, 4, 2, 2, 1, 3, 3, 3, 3, 1, 4, 4, 4, 3, 1, 4, 2, 1, 2, 1, 4, 1, 4, 3, 3, 1, 3, 3, 1"
"N144_M3_SD2_r0.4_R6J0Z3V1";"R6J0Z3V1";"144";"3";0.4;"k-means";"4, 4, 4, 3, 4, 4, 2, 3, 2, 4, 1, 3, 3, 2, 2, 1, 3, 3, 3, 4, 3, 1, 1, 3, 4, 1, 2, 1, 4, 4, 2, 1, 4, 4, 1, 4, 4, 3, 2, 1, 2, 2, 2, 2, 1, 2, 2, 3, 3, 2, 4, 2, 3, 1, 4, 1, 4, 2, 3, 1, 1, 2, 2, 3, 2, 3, 4, 3, 4, 4, 2, 4, 2, 1, 3, 3, 2, 2, 1, 1, 3, 1, 3, 3, 3, 3, 4, 1, 2, 1, 4, 3, 3, 4, 3, 1, 4, 2, 2, 1, 4, 3, 1, 1, 4, 4, 1, 1, 2, 2, 1, 1, 2, 1, 1, 2, 3, 2, 1, 4, 3, 2, 2, 2, 1, 4, 3, 2, 4, 4, 3, 2, 3, 3, 4, 4, 4, 3, 1, 1, 3, 1, 4, 1"
"N144_M3_SD2_r0.4_R6J0Z3V1";"R6J0Z3V1";"144";"3";0.4;"kplus";"4, 1, 3, 1, 2, 2, 4, 2, 1, 3, 2, 2, 3, 1, 4, 4, 3, 1, 3, 4, 3, 1, 3, 4, 2, 4, 1, 3, 2, 4, 1, 3, 1, 2, 2, 3, 3, 3, 3, 2, 4, 4, 4, 3, 1, 2, 4, 2, 3, 3, 3, 2, 2, 1, 3, 4, 2, 2, 3, 2, 1, 3, 3, 1, 3, 2, 4, 4, 1, 1, 4, 2, 1, 1, 3, 4, 1, 4, 1, 4, 4, 3, 3, 1, 1, 2, 2, 4, 4, 1, 1, 2, 1, 3, 4, 4, 1, 3, 4, 1, 2, 1, 4, 2, 2, 2, 1, 1, 2, 4, 4, 3, 2, 3, 1, 2, 4, 2, 3, 2, 3, 4, 2, 2, 1, 3, 3, 4, 4, 4, 1, 2, 3, 4, 1, 3, 4, 1, 1, 3, 1, 4, 2, 2"
"N144_M3_SD2_r0.4_R6J0Z3V1";"R6J0Z3V1";"144";"3";0.4;"kplus-skew-kurtosis";"2, 2, 4, 3, 3, 1, 4, 4, 2, 3, 3, 4, 1, 2, 1, 2, 4, 3, 4, 3, 3, 4, 3, 1, 2, 3, 4, 1, 2, 4, 2, 1, 4, 4, 3, 2, 1, 3, 3, 2, 3, 2, 1, 4, 2, 4, 3, 3, 3, 3, 2, 1, 1, 4, 1, 4, 1, 1, 4, 3, 2, 3, 2, 4, 1, 2, 2, 2, 4, 4, 3, 4, 1, 3, 3, 4, 3, 4, 4, 1, 4, 1, 2, 1, 4, 3, 3, 3, 1, 1, 4, 4, 2, 1, 2, 2, 2, 3, 4, 1, 1, 1, 2, 1, 4, 2, 1, 1, 1, 3, 3, 4, 2, 3, 2, 4, 1, 3, 4, 2, 2, 1, 2, 3, 3, 2, 3, 1, 1, 2, 4, 3, 1, 4, 4, 2, 2, 2, 2, 4, 1, 1, 1, 3"
"N144_M3_SD2_r0.4_R6J0Z3V1";"R6J0Z3V1";"144";"3";0.4;"kplus-correlation";"1, 2, 3, 4, 2, 4, 4, 3, 2, 3, 4, 2, 4, 1, 1, 4, 3, 4, 1, 3, 3, 2, 3, 2, 1, 3, 3, 3, 2, 3, 4, 4, 1, 3, 1, 3, 4, 1, 1, 4, 4, 1, 4, 3, 2, 3, 1, 2, 1, 3, 3, 1, 2, 1, 1, 2, 2, 4, 4, 1, 2, 2, 4, 3, 1, 2, 1, 4, 4, 4, 1, 1, 4, 1, 3, 3, 4, 1, 2, 3, 2, 3, 3, 1, 1, 1, 4, 2, 3, 4, 3, 2, 4, 4, 1, 2, 3, 3, 1, 1, 3, 2, 1, 4, 2, 2, 2, 4, 2, 2, 2, 1, 4, 3, 1, 2, 2, 4, 3, 1, 2, 4, 3, 4, 4, 2, 2, 3, 1, 4, 3, 2, 1, 4, 1, 3, 1, 2, 4, 2, 2, 3, 3, 4"
